healthPercent,manaPercent,matchid,name,gameTime
100.0,100.0,5386235108,S1N1ST3R,3490
100.0,100.0,5386235108,S1N1ST3R,3490
100.0,100.0,5386235108,S1N1ST3R,3491
100.0,100.0,5386235108,S1N1ST3R,3491
100.0,100.0,5386235108,S1N1ST3R,3492
100.0,100.0,5386235108,S1N1ST3R,3493
100.0,100.0,5386235108,S1N1ST3R,3494
100.0,100.0,5386235108,S1N1ST3R,3494
100.0,100.0,5386235108,S1N1ST3R,3495
100.0,100.0,5386235108,S1N1ST3R,3496
100.0,100.0,5386235108,S1N1ST3R,3496
100.0,100.0,5386235108,S1N1ST3R,3497
100.0,100.0,5386235108,S1N1ST3R,3497
100.0,100.0,5386235108,S1N1ST3R,3498
100.0,100.0,5386235108,S1N1ST3R,3498
100.0,100.0,5386235108,S1N1ST3R,3499
100.0,100.0,5386235108,S1N1ST3R,3499
100.0,100.0,5386235108,S1N1ST3R,3500
100.0,100.0,5386235108,S1N1ST3R,3500
100.0,100.0,5386235108,S1N1ST3R,3501
100.0,100.0,5386235108,S1N1ST3R,3501
100.0,100.0,5386235108,S1N1ST3R,3502
100.0,100.0,5386235108,S1N1ST3R,3503
100.0,100.0,5386235108,S1N1ST3R,3503
100.0,100.0,5386235108,S1N1ST3R,3504
100.0,100.0,5386235108,S1N1ST3R,3504
100.0,100.0,5386235108,S1N1ST3R,3505
100.0,100.0,5386235108,S1N1ST3R,3505
100.0,100.0,5386235108,S1N1ST3R,3506
100.0,100.0,5386235108,S1N1ST3R,3507
100.0,100.0,5386235108,S1N1ST3R,3508
100.0,100.0,5386235108,S1N1ST3R,3508
100.0,100.0,5386235108,S1N1ST3R,3509
100.0,100.0,5386235108,S1N1ST3R,3509
100.0,100.0,5386235108,S1N1ST3R,3510
100.0,100.0,5386235108,S1N1ST3R,3510
100.0,100.0,5386235108,S1N1ST3R,3511
100.0,100.0,5386235108,S1N1ST3R,3511
100.0,100.0,5386235108,S1N1ST3R,3512
100.0,100.0,5386235108,S1N1ST3R,3512
100.0,100.0,5386235108,S1N1ST3R,3513
100.0,100.0,5386235108,S1N1ST3R,3513
100.0,100.0,5386235108,S1N1ST3R,3514
100.0,100.0,5386235108,S1N1ST3R,3514
100.0,100.0,5386235108,S1N1ST3R,3515
100.0,100.0,5386235108,S1N1ST3R,3515
100.0,100.0,5386235108,S1N1ST3R,3516
100.0,100.0,5386235108,S1N1ST3R,3516
100.0,100.0,5386235108,S1N1ST3R,3517
100.0,100.0,5386235108,S1N1ST3R,3518
100.0,100.0,5386235108,S1N1ST3R,3518
100.0,100.0,5386235108,S1N1ST3R,3519
100.0,100.0,5386235108,S1N1ST3R,3519
100.0,100.0,5386235108,S1N1ST3R,3520
100.0,100.0,5386235108,S1N1ST3R,3520
100.0,100.0,5386235108,S1N1ST3R,3521
100.0,100.0,5386235108,S1N1ST3R,3521
100.0,100.0,5386235108,S1N1ST3R,3522
100.0,100.0,5386235108,S1N1ST3R,3522
100.0,100.0,5386235108,S1N1ST3R,3523
100.0,100.0,5386235108,S1N1ST3R,3524
100.0,97.0,5386235108,S1N1ST3R,3524
100.0,100.0,5386235108,S1N1ST3R,3525
100.0,100.0,5386235108,S1N1ST3R,3525
100.0,100.0,5386235108,S1N1ST3R,3526
100.0,98.0,5386235108,S1N1ST3R,3526
100.0,98.0,5386235108,S1N1ST3R,3527
100.0,98.0,5386235108,S1N1ST3R,3527
100.0,99.0,5386235108,S1N1ST3R,3528
100.0,99.0,5386235108,S1N1ST3R,3528
100.0,99.0,5386235108,S1N1ST3R,3528
100.0,100.0,5386235108,S1N1ST3R,3529
100.0,100.0,5386235108,S1N1ST3R,3530
100.0,100.0,5386235108,S1N1ST3R,3530
100.0,100.0,5386235108,S1N1ST3R,3531
100.0,83.0,5386235108,S1N1ST3R,3531
100.0,83.0,5386235108,S1N1ST3R,3532
100.0,84.0,5386235108,S1N1ST3R,3532
100.0,84.0,5386235108,S1N1ST3R,3533
100.0,85.0,5386235108,S1N1ST3R,3533
100.0,83.0,5386235108,S1N1ST3R,3534
93.0,94.0,5386235108,S1N1ST3R,3535
95.0,94.0,5386235108,S1N1ST3R,3536
96.0,89.0,5386235108,S1N1ST3R,3537
97.0,90.0,5386235108,S1N1ST3R,3539
98.0,90.0,5386235108,S1N1ST3R,3540
99.0,91.0,5386235108,S1N1ST3R,3541
99.0,92.0,5386235108,S1N1ST3R,3541
100.0,92.0,5386235108,S1N1ST3R,3542
100.0,92.0,5386235108,S1N1ST3R,3542
100.0,93.0,5386235108,S1N1ST3R,3543
100.0,93.0,5386235108,S1N1ST3R,3543
96.0,93.0,5386235108,S1N1ST3R,3544
94.0,94.0,5386235108,S1N1ST3R,3544
95.0,95.0,5386235108,S1N1ST3R,3545
99.0,99.0,5386235108,S1N1ST3R,3545
100.0,100.0,5386235108,S1N1ST3R,3546
100.0,100.0,5386235108,S1N1ST3R,3547
100.0,100.0,5386235108,S1N1ST3R,3547
100.0,100.0,5386235108,S1N1ST3R,3548
100.0,100.0,5386235108,S1N1ST3R,3548
100.0,100.0,5386235108,S1N1ST3R,3549
100.0,100.0,5386235108,S1N1ST3R,3549
100.0,100.0,5386235108,S1N1ST3R,3550
100.0,100.0,5386235108,S1N1ST3R,3550
100.0,100.0,5386235108,S1N1ST3R,3551
100.0,100.0,5386235108,S1N1ST3R,3551
100.0,100.0,5386235108,S1N1ST3R,3552
100.0,100.0,5386235108,S1N1ST3R,3552
100.0,100.0,5386235108,S1N1ST3R,3553
100.0,100.0,5386235108,S1N1ST3R,3553
100.0,100.0,5386235108,S1N1ST3R,3554
100.0,100.0,5386235108,S1N1ST3R,3554
100.0,97.0,5386235108,S1N1ST3R,3555
100.0,97.0,5386235108,S1N1ST3R,3555
100.0,97.0,5386235108,S1N1ST3R,3556
100.0,98.0,5386235108,S1N1ST3R,3556
100.0,98.0,5386235108,S1N1ST3R,3557
100.0,98.0,5386235108,S1N1ST3R,3557
100.0,99.0,5386235108,S1N1ST3R,3558
100.0,99.0,5386235108,S1N1ST3R,3558
100.0,99.0,5386235108,S1N1ST3R,3559
100.0,100.0,5386235108,S1N1ST3R,3559
100.0,100.0,5386235108,S1N1ST3R,3560
100.0,100.0,5386235108,S1N1ST3R,3560
100.0,100.0,5386235108,S1N1ST3R,3561
100.0,100.0,5386100653,Dektalk,178
100.0,100.0,5386100653,Dektalk,179
100.0,100.0,5386100653,Dektalk,180
100.0,100.0,5386100653,Dektalk,180
100.0,100.0,5386100653,Dektalk,181
100.0,100.0,5386100653,Dektalk,181
100.0,100.0,5386100653,Dektalk,182
100.0,100.0,5386100653,Dektalk,182
100.0,100.0,5386100653,Dektalk,183
100.0,100.0,5386100653,Dektalk,184
100.0,100.0,5386100653,Dektalk,184
100.0,100.0,5386100653,Dektalk,185
100.0,100.0,5386100653,Dektalk,185
100.0,100.0,5386100653,Dektalk,186
100.0,100.0,5386100653,Dektalk,186
100.0,100.0,5386100653,Dektalk,187
100.0,100.0,5386100653,Dektalk,187
100.0,100.0,5386100653,Dektalk,188
100.0,100.0,5386100653,Dektalk,188
100.0,100.0,5386100653,Dektalk,189
100.0,100.0,5386100653,Dektalk,189
100.0,100.0,5386100653,Dektalk,190
100.0,100.0,5386100653,Dektalk,190
100.0,100.0,5386100653,Dektalk,191
100.0,100.0,5386100653,Dektalk,191
100.0,100.0,5386100653,Dektalk,192
100.0,100.0,5386100653,Dektalk,192
100.0,100.0,5386100653,Dektalk,193
100.0,100.0,5386100653,Dektalk,193
100.0,100.0,5386100653,Dektalk,194
100.0,100.0,5386100653,Dektalk,194
100.0,100.0,5386100653,Dektalk,195
100.0,100.0,5386100653,Dektalk,195
100.0,100.0,5386100653,Dektalk,196
100.0,100.0,5386100653,Dektalk,196
100.0,100.0,5386100653,Dektalk,197
100.0,100.0,5386100653,Dektalk,197
100.0,100.0,5386100653,Dektalk,198
100.0,100.0,5386100653,Dektalk,198
100.0,100.0,5386100653,Dektalk,199
100.0,100.0,5386100653,Dektalk,199
100.0,100.0,5386100653,Dektalk,200
100.0,100.0,5386100653,Dektalk,200
100.0,100.0,5386100653,Dektalk,201
100.0,100.0,5386100653,Dektalk,201
100.0,100.0,5386100653,Dektalk,202
100.0,100.0,5386100653,Dektalk,202
100.0,100.0,5386100653,Dektalk,203
100.0,100.0,5386100653,Dektalk,203
100.0,100.0,5386100653,Dektalk,204
100.0,100.0,5386100653,Dektalk,204
100.0,100.0,5386100653,Dektalk,204
100.0,100.0,5386100653,Dektalk,205
100.0,100.0,5386100653,Dektalk,205
100.0,100.0,5386100653,Dektalk,206
100.0,100.0,5386100653,Dektalk,206
100.0,100.0,5386100653,Dektalk,207
100.0,100.0,5386100653,Dektalk,207
100.0,100.0,5386100653,Dektalk,208
100.0,100.0,5386100653,Dektalk,208
100.0,100.0,5386100653,Dektalk,209
100.0,100.0,5386100653,Dektalk,209
100.0,100.0,5386100653,Dektalk,210
100.0,100.0,5386100653,Dektalk,210
100.0,100.0,5386100653,Dektalk,211
100.0,100.0,5386100653,Dektalk,211
100.0,100.0,5386100653,Dektalk,212
100.0,100.0,5386100653,Dektalk,212
100.0,100.0,5386100653,Dektalk,213
100.0,100.0,5386100653,Dektalk,213
100.0,100.0,5386100653,Dektalk,214
100.0,100.0,5386100653,Dektalk,214
100.0,100.0,5386100653,Dektalk,215
100.0,100.0,5386100653,Dektalk,215
100.0,100.0,5386100653,Dektalk,216
100.0,100.0,5386100653,Dektalk,216
100.0,100.0,5386100653,Dektalk,217
100.0,100.0,5386100653,Dektalk,217
100.0,100.0,5386100653,Dektalk,218
100.0,100.0,5386100653,Dektalk,218
100.0,100.0,5386100653,Dektalk,219
100.0,100.0,5386100653,Dektalk,219
100.0,100.0,5386100653,Dektalk,220
100.0,100.0,5386100653,Dektalk,220
100.0,100.0,5386100653,Dektalk,221
100.0,100.0,5386100653,Dektalk,221
100.0,100.0,5386100653,Dektalk,222
100.0,100.0,5386100653,Dektalk,222
100.0,100.0,5386100653,Dektalk,223
100.0,100.0,5386100653,Dektalk,223
100.0,100.0,5386100653,Dektalk,224
100.0,100.0,5386100653,Dektalk,224
100.0,100.0,5386100653,Dektalk,225
100.0,100.0,5386100653,Dektalk,225
100.0,100.0,5386100653,Dektalk,226
100.0,100.0,5386100653,Dektalk,226
100.0,100.0,5386100653,Dektalk,227
100.0,100.0,5386100653,Dektalk,227
100.0,100.0,5386100653,Dektalk,228
100.0,100.0,5386100653,Dektalk,228
100.0,100.0,5386100653,Dektalk,229
100.0,100.0,5386100653,Dektalk,229
100.0,100.0,5386100653,Dektalk,230
100.0,100.0,5386100653,Dektalk,230
100.0,100.0,5386100653,Dektalk,231
100.0,100.0,5386100653,Dektalk,231
100.0,100.0,5386100653,Dektalk,232
100.0,100.0,5386100653,Dektalk,232
100.0,100.0,5386100653,Dektalk,233
100.0,100.0,5386100653,Dektalk,233
100.0,100.0,5386100653,Dektalk,234
100.0,100.0,5386100653,Dektalk,234
100.0,100.0,5386100653,Dektalk,234
100.0,100.0,5386100653,Dektalk,235
100.0,100.0,5386100653,Dektalk,235
100.0,100.0,5386100653,Dektalk,236
100.0,100.0,5386100653,Dektalk,236
100.0,100.0,5386100653,Dektalk,237
100.0,100.0,5386100653,Dektalk,237
100.0,100.0,5386100653,Dektalk,238
100.0,100.0,5386100653,Dektalk,238
100.0,100.0,5386100653,Dektalk,239
100.0,100.0,5386100653,Dektalk,239
100.0,100.0,5386100653,Dektalk,239
100.0,100.0,5386100653,Dektalk,240
100.0,100.0,5386100653,Dektalk,240
100.0,100.0,5386100653,Dektalk,241
100.0,100.0,5386100653,Dektalk,241
100.0,100.0,5386100653,Dektalk,242
100.0,100.0,5386100653,Dektalk,242
100.0,100.0,5386100653,Dektalk,243
100.0,100.0,5386100653,Dektalk,243
100.0,100.0,5386100653,Dektalk,244
100.0,100.0,5386100653,Dektalk,244
100.0,100.0,5386100653,Dektalk,245
100.0,100.0,5386100653,Dektalk,245
100.0,100.0,5386100653,Dektalk,246
100.0,100.0,5386100653,Dektalk,246
100.0,100.0,5386100653,Dektalk,246
100.0,100.0,5386100653,Dektalk,247
100.0,100.0,5386100653,Dektalk,247
100.0,100.0,5386100653,Dektalk,248
100.0,100.0,5386100653,Dektalk,248
100.0,100.0,5386100653,Dektalk,249
100.0,100.0,5386100653,Dektalk,250
100.0,100.0,5386100653,Dektalk,250
100.0,100.0,5386100653,Dektalk,251
100.0,100.0,5386100653,Dektalk,251
100.0,100.0,5386100653,Dektalk,252
100.0,100.0,5386100653,Dektalk,252
100.0,100.0,5386100653,Dektalk,252
100.0,100.0,5386100653,Dektalk,253
100.0,100.0,5386100653,Dektalk,253
100.0,100.0,5386100653,Dektalk,254
100.0,100.0,5386100653,Dektalk,254
100.0,100.0,5386100653,Dektalk,255
100.0,100.0,5386100653,Dektalk,255
100.0,100.0,5386100653,Dektalk,256
100.0,100.0,5386100653,Dektalk,256
100.0,100.0,5386100653,Dektalk,257
100.0,100.0,5386100653,Dektalk,257
100.0,100.0,5386100653,Dektalk,258
100.0,100.0,5386100653,Dektalk,258
100.0,100.0,5386100653,Dektalk,259
100.0,100.0,5386100653,Dektalk,259
100.0,100.0,5386100653,Dektalk,260
100.0,100.0,5386100653,Dektalk,260
100.0,100.0,5386100653,Dektalk,261
100.0,100.0,5386100653,Dektalk,261
100.0,100.0,5386100653,Dektalk,262
100.0,100.0,5386100653,Dektalk,262
100.0,100.0,5386100653,Dektalk,263
100.0,100.0,5386100653,Dektalk,263
100.0,100.0,5386100653,Dektalk,264
100.0,100.0,5386100653,Dektalk,265
100.0,100.0,5386100653,Dektalk,265
100.0,100.0,5386100653,Dektalk,266
100.0,100.0,5386100653,Dektalk,266
100.0,100.0,5386100653,Dektalk,267
100.0,100.0,5386100653,Dektalk,267
100.0,100.0,5386100653,Dektalk,268
100.0,81.0,5386100653,Dektalk,268
100.0,82.0,5386100653,Dektalk,269
100.0,82.0,5386100653,Dektalk,269
100.0,82.0,5386100653,Dektalk,270
100.0,83.0,5386100653,Dektalk,270
100.0,83.0,5386100653,Dektalk,271
100.0,83.0,5386100653,Dektalk,271
100.0,84.0,5386100653,Dektalk,272
100.0,84.0,5386100653,Dektalk,272
100.0,85.0,5386100653,Dektalk,273
100.0,85.0,5386100653,Dektalk,273
100.0,85.0,5386100653,Dektalk,274
100.0,86.0,5386100653,Dektalk,274
100.0,86.0,5386100653,Dektalk,275
100.0,86.0,5386100653,Dektalk,275
100.0,87.0,5386100653,Dektalk,275
100.0,87.0,5386100653,Dektalk,276
100.0,88.0,5386100653,Dektalk,276
100.0,88.0,5386100653,Dektalk,277
100.0,88.0,5386100653,Dektalk,277
100.0,89.0,5386100653,Dektalk,278
100.0,89.0,5386100653,Dektalk,278
100.0,90.0,5386100653,Dektalk,279
100.0,90.0,5386100653,Dektalk,279
100.0,91.0,5386100653,Dektalk,280
100.0,91.0,5386100653,Dektalk,280
100.0,91.0,5386100653,Dektalk,281
100.0,92.0,5386100653,Dektalk,281
100.0,92.0,5386100653,Dektalk,282
100.0,93.0,5386100653,Dektalk,282
100.0,93.0,5386100653,Dektalk,283
100.0,94.0,5386100653,Dektalk,283
100.0,94.0,5386100653,Dektalk,284
100.0,94.0,5386100653,Dektalk,284
100.0,95.0,5386100653,Dektalk,285
100.0,95.0,5386100653,Dektalk,285
100.0,95.0,5386100653,Dektalk,286
100.0,96.0,5386100653,Dektalk,286
100.0,96.0,5386100653,Dektalk,287
100.0,97.0,5386100653,Dektalk,287
100.0,97.0,5386100653,Dektalk,288
100.0,98.0,5386100653,Dektalk,288
100.0,98.0,5386100653,Dektalk,289
100.0,98.0,5386100653,Dektalk,289
100.0,99.0,5386100653,Dektalk,290
100.0,99.0,5386100653,Dektalk,290
100.0,100.0,5386100653,Dektalk,291
100.0,100.0,5386100653,Dektalk,291
100.0,100.0,5386100653,Dektalk,292
100.0,100.0,5386100653,Dektalk,292
100.0,100.0,5386100653,Dektalk,293
100.0,100.0,5386100653,Dektalk,293
100.0,100.0,5386100653,Dektalk,294
100.0,100.0,5386100653,Dektalk,294
100.0,100.0,5386100653,Dektalk,295
100.0,100.0,5386100653,Dektalk,295
100.0,100.0,5386100653,Dektalk,296
100.0,100.0,5386100653,Dektalk,296
100.0,100.0,5386100653,Dektalk,297
100.0,100.0,5386100653,Dektalk,297
100.0,100.0,5386100653,Dektalk,298
100.0,100.0,5386100653,Dektalk,298
100.0,100.0,5386100653,Dektalk,299
100.0,100.0,5386100653,Dektalk,299
100.0,100.0,5386100653,Dektalk,300
100.0,100.0,5386100653,Dektalk,300
100.0,100.0,5386100653,Dektalk,301
100.0,100.0,5386100653,Dektalk,301
100.0,100.0,5386100653,Dektalk,302
100.0,100.0,5386100653,Dektalk,302
100.0,100.0,5386100653,Dektalk,303
100.0,100.0,5386100653,Dektalk,303
100.0,100.0,5386100653,Dektalk,304
100.0,100.0,5386100653,Dektalk,304
98.0,100.0,5386100653,Dektalk,305
97.0,100.0,5386100653,Dektalk,305
95.0,100.0,5386100653,Dektalk,306
96.0,100.0,5386100653,Dektalk,306
96.0,100.0,5386100653,Dektalk,307
96.0,100.0,5386100653,Dektalk,307
96.0,100.0,5386100653,Dektalk,308
97.0,100.0,5386100653,Dektalk,308
97.0,100.0,5386100653,Dektalk,308
97.0,100.0,5386100653,Dektalk,309
97.0,100.0,5386100653,Dektalk,309
97.0,100.0,5386100653,Dektalk,310
97.0,100.0,5386100653,Dektalk,310
98.0,100.0,5386100653,Dektalk,311
98.0,100.0,5386100653,Dektalk,311
98.0,100.0,5386100653,Dektalk,312
98.0,100.0,5386100653,Dektalk,312
98.0,100.0,5386100653,Dektalk,313
98.0,100.0,5386100653,Dektalk,313
99.0,100.0,5386100653,Dektalk,314
99.0,100.0,5386100653,Dektalk,314
99.0,100.0,5386100653,Dektalk,315
99.0,100.0,5386100653,Dektalk,315
86.0,100.0,5386100653,Dektalk,316
86.0,100.0,5386100653,Dektalk,316
86.0,100.0,5386100653,Dektalk,316
87.0,100.0,5386100653,Dektalk,317
87.0,100.0,5386100653,Dektalk,317
87.0,100.0,5386100653,Dektalk,318
87.0,100.0,5386100653,Dektalk,318
87.0,100.0,5386100653,Dektalk,319
87.0,100.0,5386100653,Dektalk,319
88.0,100.0,5386100653,Dektalk,320
88.0,100.0,5386100653,Dektalk,320
88.0,100.0,5386100653,Dektalk,321
88.0,100.0,5386100653,Dektalk,321
75.0,100.0,5386100653,Dektalk,322
76.0,100.0,5386100653,Dektalk,322
76.0,100.0,5386100653,Dektalk,322
76.0,100.0,5386100653,Dektalk,323
76.0,100.0,5386100653,Dektalk,323
76.0,100.0,5386100653,Dektalk,324
76.0,100.0,5386100653,Dektalk,325
77.0,100.0,5386100653,Dektalk,325
77.0,100.0,5386100653,Dektalk,326
77.0,100.0,5386100653,Dektalk,327
77.0,100.0,5386100653,Dektalk,327
77.0,100.0,5386100653,Dektalk,328
77.0,100.0,5386100653,Dektalk,328
78.0,100.0,5386100653,Dektalk,328
78.0,100.0,5386100653,Dektalk,329
78.0,100.0,5386100653,Dektalk,329
78.0,100.0,5386100653,Dektalk,330
78.0,100.0,5386100653,Dektalk,330
79.0,100.0,5386100653,Dektalk,331
79.0,100.0,5386100653,Dektalk,331
79.0,100.0,5386100653,Dektalk,332
79.0,100.0,5386100653,Dektalk,332
79.0,100.0,5386100653,Dektalk,333
79.0,100.0,5386100653,Dektalk,333
79.0,100.0,5386100653,Dektalk,334
80.0,100.0,5386100653,Dektalk,334
80.0,100.0,5386100653,Dektalk,335
80.0,100.0,5386100653,Dektalk,335
80.0,100.0,5386100653,Dektalk,336
80.0,100.0,5386100653,Dektalk,336
80.0,81.0,5386100653,Dektalk,337
81.0,81.0,5386100653,Dektalk,337
81.0,82.0,5386100653,Dektalk,337
81.0,82.0,5386100653,Dektalk,338
81.0,83.0,5386100653,Dektalk,338
75.0,83.0,5386100653,Dektalk,339
75.0,83.0,5386100653,Dektalk,339
75.0,83.0,5386100653,Dektalk,340
62.0,84.0,5386100653,Dektalk,340
62.0,85.0,5386100653,Dektalk,341
62.0,85.0,5386100653,Dektalk,341
63.0,67.0,5386100653,Dektalk,342
63.0,67.0,5386100653,Dektalk,342
63.0,67.0,5386100653,Dektalk,343
63.0,68.0,5386100653,Dektalk,343
63.0,68.0,5386100653,Dektalk,344
63.0,69.0,5386100653,Dektalk,344
64.0,69.0,5386100653,Dektalk,345
64.0,70.0,5386100653,Dektalk,345
64.0,70.0,5386100653,Dektalk,346
64.0,70.0,5386100653,Dektalk,346
64.0,71.0,5386100653,Dektalk,347
64.0,71.0,5386100653,Dektalk,347
65.0,71.0,5386100653,Dektalk,347
65.0,71.0,5386100653,Dektalk,348
65.0,72.0,5386100653,Dektalk,348
65.0,72.0,5386100653,Dektalk,349
65.0,73.0,5386100653,Dektalk,349
65.0,73.0,5386100653,Dektalk,350
65.0,74.0,5386100653,Dektalk,350
66.0,74.0,5386100653,Dektalk,351
66.0,74.0,5386100653,Dektalk,351
66.0,75.0,5386100653,Dektalk,352
66.0,75.0,5386100653,Dektalk,352
66.0,76.0,5386100653,Dektalk,353
66.0,76.0,5386100653,Dektalk,353
67.0,76.0,5386100653,Dektalk,354
67.0,77.0,5386100653,Dektalk,354
67.0,77.0,5386100653,Dektalk,354
67.0,77.0,5386100653,Dektalk,355
67.0,78.0,5386100653,Dektalk,355
67.0,78.0,5386100653,Dektalk,356
67.0,79.0,5386100653,Dektalk,356
68.0,79.0,5386100653,Dektalk,357
68.0,79.0,5386100653,Dektalk,357
68.0,80.0,5386100653,Dektalk,358
68.0,80.0,5386100653,Dektalk,358
68.0,80.0,5386100653,Dektalk,359
68.0,81.0,5386100653,Dektalk,359
68.0,81.0,5386100653,Dektalk,359
69.0,82.0,5386100653,Dektalk,360
69.0,82.0,5386100653,Dektalk,360
69.0,82.0,5386100653,Dektalk,361
69.0,83.0,5386100653,Dektalk,361
69.0,83.0,5386100653,Dektalk,362
69.0,83.0,5386100653,Dektalk,362
70.0,84.0,5386100653,Dektalk,363
70.0,84.0,5386100653,Dektalk,363
70.0,85.0,5386100653,Dektalk,364
70.0,85.0,5386100653,Dektalk,364
70.0,86.0,5386100653,Dektalk,365
70.0,86.0,5386100653,Dektalk,365
71.0,86.0,5386100653,Dektalk,366
71.0,87.0,5386100653,Dektalk,366
71.0,87.0,5386100653,Dektalk,367
71.0,88.0,5386100653,Dektalk,367
71.0,88.0,5386100653,Dektalk,368
71.0,88.0,5386100653,Dektalk,368
72.0,89.0,5386100653,Dektalk,369
72.0,89.0,5386100653,Dektalk,369
72.0,89.0,5386100653,Dektalk,369
72.0,90.0,5386100653,Dektalk,370
72.0,90.0,5386100653,Dektalk,370
72.0,91.0,5386100653,Dektalk,371
73.0,91.0,5386100653,Dektalk,371
73.0,91.0,5386100653,Dektalk,372
73.0,92.0,5386100653,Dektalk,372
73.0,92.0,5386100653,Dektalk,373
73.0,93.0,5386100653,Dektalk,373
73.0,93.0,5386100653,Dektalk,374
73.0,94.0,5386100653,Dektalk,374
74.0,94.0,5386100653,Dektalk,375
74.0,94.0,5386100653,Dektalk,375
74.0,95.0,5386100653,Dektalk,376
74.0,95.0,5386100653,Dektalk,376
74.0,95.0,5386100653,Dektalk,377
74.0,96.0,5386100653,Dektalk,377
75.0,96.0,5386100653,Dektalk,378
75.0,97.0,5386100653,Dektalk,378
75.0,97.0,5386100653,Dektalk,379
75.0,97.0,5386100653,Dektalk,379
75.0,98.0,5386100653,Dektalk,380
75.0,98.0,5386100653,Dektalk,380
76.0,98.0,5386100653,Dektalk,381
76.0,99.0,5386100653,Dektalk,381
76.0,99.0,5386100653,Dektalk,381
76.0,100.0,5386100653,Dektalk,382
76.0,100.0,5386100653,Dektalk,382
76.0,100.0,5386100653,Dektalk,383
76.0,100.0,5386100653,Dektalk,383
77.0,100.0,5386100653,Dektalk,384
77.0,100.0,5386100653,Dektalk,384
77.0,100.0,5386100653,Dektalk,385
77.0,100.0,5386100653,Dektalk,385
77.0,100.0,5386100653,Dektalk,386
77.0,100.0,5386100653,Dektalk,386
78.0,100.0,5386100653,Dektalk,387
78.0,100.0,5386100653,Dektalk,387
78.0,100.0,5386100653,Dektalk,388
78.0,100.0,5386100653,Dektalk,388
78.0,100.0,5386100653,Dektalk,389
78.0,100.0,5386100653,Dektalk,389
79.0,100.0,5386100653,Dektalk,389
79.0,100.0,5386100653,Dektalk,390
79.0,100.0,5386100653,Dektalk,390
79.0,100.0,5386100653,Dektalk,391
80.0,100.0,5386100653,Dektalk,391
80.0,100.0,5386100653,Dektalk,392
80.0,100.0,5386100653,Dektalk,392
80.0,100.0,5386100653,Dektalk,393
80.0,100.0,5386100653,Dektalk,393
81.0,100.0,5386100653,Dektalk,394
81.0,100.0,5386100653,Dektalk,394
81.0,100.0,5386100653,Dektalk,395
81.0,100.0,5386100653,Dektalk,395
81.0,100.0,5386100653,Dektalk,395
81.0,100.0,5386100653,Dektalk,396
82.0,100.0,5386100653,Dektalk,396
82.0,100.0,5386100653,Dektalk,397
82.0,100.0,5386100653,Dektalk,397
82.0,100.0,5386100653,Dektalk,398
82.0,100.0,5386100653,Dektalk,398
82.0,100.0,5386100653,Dektalk,399
82.0,100.0,5386100653,Dektalk,399
83.0,100.0,5386100653,Dektalk,400
83.0,100.0,5386100653,Dektalk,400
83.0,100.0,5386100653,Dektalk,401
83.0,100.0,5386100653,Dektalk,401
83.0,100.0,5386100653,Dektalk,402
83.0,100.0,5386100653,Dektalk,402
84.0,100.0,5386100653,Dektalk,403
84.0,100.0,5386100653,Dektalk,403
84.0,100.0,5386100653,Dektalk,403
84.0,100.0,5386100653,Dektalk,404
84.0,100.0,5386100653,Dektalk,404
84.0,100.0,5386100653,Dektalk,405
84.0,100.0,5386100653,Dektalk,405
85.0,100.0,5386100653,Dektalk,406
85.0,100.0,5386100653,Dektalk,406
85.0,100.0,5386100653,Dektalk,407
85.0,100.0,5386100653,Dektalk,407
85.0,100.0,5386100653,Dektalk,408
85.0,100.0,5386100653,Dektalk,408
86.0,100.0,5386100653,Dektalk,409
86.0,100.0,5386100653,Dektalk,410
86.0,100.0,5386100653,Dektalk,410
86.0,100.0,5386100653,Dektalk,411
87.0,100.0,5386100653,Dektalk,411
87.0,100.0,5386100653,Dektalk,412
87.0,100.0,5386100653,Dektalk,412
87.0,100.0,5386100653,Dektalk,412
88.0,100.0,5386100653,Dektalk,413
88.0,100.0,5386100653,Dektalk,413
88.0,100.0,5386100653,Dektalk,414
88.0,100.0,5386100653,Dektalk,414
89.0,100.0,5386100653,Dektalk,415
89.0,100.0,5386100653,Dektalk,415
89.0,100.0,5386100653,Dektalk,416
89.0,100.0,5386100653,Dektalk,416
89.0,100.0,5386100653,Dektalk,417
89.0,100.0,5386100653,Dektalk,417
89.0,100.0,5386100653,Dektalk,418
90.0,100.0,5386100653,Dektalk,418
90.0,100.0,5386100653,Dektalk,419
90.0,100.0,5386100653,Dektalk,419
90.0,100.0,5386100653,Dektalk,420
90.0,100.0,5386100653,Dektalk,420
90.0,100.0,5386100653,Dektalk,421
91.0,100.0,5386100653,Dektalk,421
91.0,81.0,5386100653,Dektalk,422
91.0,82.0,5386100653,Dektalk,422
91.0,82.0,5386100653,Dektalk,423
91.0,82.0,5386100653,Dektalk,423
91.0,83.0,5386100653,Dektalk,423
92.0,83.0,5386100653,Dektalk,424
92.0,83.0,5386100653,Dektalk,424
92.0,84.0,5386100653,Dektalk,425
92.0,84.0,5386100653,Dektalk,425
92.0,85.0,5386100653,Dektalk,426
92.0,85.0,5386100653,Dektalk,426
93.0,85.0,5386100653,Dektalk,427
93.0,86.0,5386100653,Dektalk,427
93.0,86.0,5386100653,Dektalk,428
93.0,86.0,5386100653,Dektalk,428
